target_names,direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w,target
i,14.832535885167465,15.789473684210526,18.181818181818183,16.267942583732058,14.832535885167465,5.741626794258373,8.61244019138756,5.741626794258373,30.851063829787236,19.148936170212767,18.43971631205674,31.560283687943265,48.0,8.0,22.0,22.0,18
r,12.359550561797754,15.168539325842698,17.69662921348315,15.449438202247192,13.483146067415731,8.707865168539326,10.393258426966293,6.741573033707866,26.646706586826344,23.35329341317365,26.946107784431135,23.05389221556886,40.27777777777778,4.166666666666666,30.555555555555554,25.0,24
O,13.880126182965299,16.08832807570978,17.981072555205046,15.141955835962143,12.933753943217665,6.624605678233438,9.779179810725552,7.570977917981072,25.6,24.4,25.2,24.8,44.44444444444444,3.1746031746031744,23.809523809523807,28.57142857142857,0
n,16.80327868852459,18.0327868852459,17.62295081967213,15.98360655737705,14.344262295081968,4.0983606557377055,6.557377049180328,6.557377049180328,26.99468085106383,23.00531914893617,28.590425531914892,21.409574468085108,60.0,6.0,12.0,22.0,22
m,18.181818181818183,18.181818181818183,18.68686868686869,16.161616161616163,14.646464646464647,2.0202020202020203,6.0606060606060606,6.0606060606060606,27.881355932203387,22.11864406779661,31.440677966101692,18.559322033898304,60.8695652173913,6.521739130434782,8.695652173913043,23.913043478260867,21
m,18.181818181818183,18.181818181818183,18.68686868686869,16.161616161616163,14.646464646464647,2.0202020202020203,6.0606060606060606,6.0606060606060606,27.881355932203387,22.11864406779661,31.440677966101692,18.559322033898304,60.8695652173913,6.521739130434782,8.695652173913043,23.913043478260867,21
n,17.59656652360515,17.167381974248926,18.025751072961373,16.30901287553648,14.592274678111588,3.0042918454935625,6.437768240343348,6.866952789699571,27.197149643705462,22.802850356294535,28.028503562945367,21.97149643705463,62.0,6.0,8.0,24.0,22
t,15.756302521008404,16.80672268907563,18.277310924369747,15.336134453781513,13.445378151260504,4.411764705882353,8.403361344537815,7.563025210084033,33.40380549682875,16.596194503171247,21.035940803382665,28.964059196617338,54.347826086956516,2.1739130434782608,15.217391304347824,28.26086956521739,26
a,14.715719063545151,16.05351170568562,18.39464882943144,16.387959866220736,14.381270903010034,5.351170568561873,8.361204013377927,6.354515050167224,26.49402390438247,23.50597609561753,24.800796812749002,25.199203187250994,52.459016393442624,3.278688524590164,21.311475409836067,22.950819672131146,10
a,14.715719063545151,16.05351170568562,18.39464882943144,16.387959866220736,14.381270903010034,5.351170568561873,8.361204013377927,6.354515050167224,26.49402390438247,23.50597609561753,24.800796812749002,25.199203187250994,52.459016393442624,3.278688524590164,21.311475409836067,22.950819672131146,10
l,17.71217712177122,18.45018450184502,18.819188191881917,18.081180811808117,17.71217712177122,2.952029520295203,3.6900369003690034,2.5830258302583027,26.436781609195403,23.5632183908046,24.904214559386975,25.095785440613028,78.57142857142857,3.5714285714285716,10.714285714285715,7.142857142857143,20
f,13.173652694610778,15.369261477045908,18.163672654690618,16.56686626746507,15.169660678642714,7.7844311377245505,8.782435129740518,4.990019960079841,21.89473684210526,28.105263157894736,21.263157894736842,28.736842105263158,52.083333333333336,3.125,26.041666666666668,18.75,15
r,13.793103448275863,15.517241379310345,17.24137931034483,16.20689655172414,13.793103448275863,6.8965517241379315,8.965517241379311,7.586206896551724,27.586206896551726,22.413793103448278,26.551724137931036,23.448275862068968,50.0,5.555555555555555,18.51851851851852,25.925925925925927,24
i,15.59633027522936,16.51376146788991,18.34862385321101,16.972477064220186,15.59633027522936,4.587155963302752,7.339449541284404,5.045871559633028,32.1875,17.8125,19.375,30.625,53.84615384615385,7.6923076923076925,19.23076923076923,19.23076923076923,18
e,14.655172413793103,16.666666666666664,17.816091954022987,14.655172413793103,12.643678160919539,6.0344827586206895,9.482758620689655,8.045977011494251,28.24074074074074,21.75925925925926,27.314814814814817,22.685185185185187,48.484848484848484,3.0303030303030303,16.666666666666668,31.818181818181817,14
n,16.431924882629108,15.96244131455399,18.779342723004696,17.370892018779344,16.431924882629108,3.755868544600939,6.572769953051643,4.694835680751174,26.643990929705218,23.356009070294785,28.231292517006803,21.7687074829932,57.69230769230769,7.6923076923076925,17.307692307692307,17.307692307692307,22
d,14.25531914893617,16.382978723404257,18.085106382978722,16.170212765957448,14.893617021276595,6.808510638297872,8.085106382978724,5.319148936170213,17.04152249134948,32.95847750865052,17.73356401384083,32.266435986159166,56.17977528089888,2.247191011235955,21.348314606741575,20.224719101123597,13
l,17.142857142857142,17.77777777777778,18.730158730158728,18.095238095238095,17.77777777777778,3.492063492063492,4.1269841269841265,2.8571428571428568,28.18471337579618,21.81528662420382,25.159235668789808,24.84076433121019,77.77777777777777,3.1746031746031744,9.523809523809524,9.523809523809524,20
y,15.4,16.6,17.400000000000002,16.8,13.600000000000001,4.4,7.4,8.4,21.222410865874362,28.777589134125634,26.91001697792869,23.089983022071305,59.78260869565217,3.260869565217391,14.130434782608695,22.82608695652174,30
3,13.035714285714286,15.357142857142858,17.5,15.178571428571429,13.035714285714286,7.857142857142858,10.357142857142858,7.678571428571429,20.914396887159533,29.085603112840467,23.735408560311285,26.264591439688715,40.54054054054054,4.504504504504505,27.92792792792793,27.027027027027028,3
dot,13.131313131313131,16.161616161616163,17.171717171717173,15.151515151515152,13.131313131313131,8.080808080808081,10.101010101010102,7.070707070707071,24.545454545454543,25.454545454545453,20.90909090909091,29.09090909090909,39.130434782608695,8.695652173913043,26.08695652173913,26.08695652173913,40
B,12.6953125,14.6484375,18.5546875,16.2109375,15.4296875,8.3984375,9.765625,4.296875,19.871794871794872,30.128205128205128,25.93240093240093,24.067599067599065,45.04504504504504,4.504504504504505,31.53153153153153,18.91891891891892,32
e,14.171122994652407,16.0427807486631,17.379679144385026,15.775401069518717,12.834224598930483,6.149732620320856,9.090909090909092,8.556149732620321,26.043956043956044,23.956043956043956,27.912087912087912,22.087912087912088,50.0,2.9411764705882355,17.647058823529413,29.411764705882355,14
c,16.528925619834713,17.768595041322314,18.181818181818183,14.87603305785124,12.396694214876034,3.3057851239669422,8.264462809917356,8.677685950413224,33.262711864406775,16.737288135593218,25.21186440677966,24.78813559322034,52.0,4.0,12.0,32.0,12
a,14.576271186440678,16.94915254237288,17.627118644067796,15.932203389830509,13.559322033898304,6.101694915254237,8.135593220338983,7.11864406779661,27.581863979848865,22.418136020151135,22.292191435768263,27.707808564231737,50.81967213114754,4.918032786885246,19.672131147540984,24.59016393442623,10
u,16.867469879518072,17.670682730923694,18.072289156626507,15.662650602409638,12.449799196787149,2.4096385542168672,7.6305220883534135,9.236947791164658,25.336927223719673,24.663072776280323,19.002695417789756,30.99730458221024,54.90196078431372,3.9215686274509802,9.80392156862745,31.372549019607842,27
s,14.009661835748792,15.942028985507246,18.115942028985508,14.009661835748792,12.077294685990339,6.521739130434782,10.869565217391305,8.454106280193237,24.484536082474225,25.51546391752577,22.293814432989688,27.706185567010305,38.63636363636364,4.545454545454546,23.863636363636367,32.95454545454546,25
e,14.457831325301207,16.867469879518072,18.072289156626507,15.361445783132531,13.554216867469881,6.325301204819278,8.734939759036145,6.626506024096386,28.16593886462882,21.83406113537118,28.49344978165939,21.506550218340614,50.0,3.0303030303030303,21.21212121212121,25.757575757575758,14
i,15.107913669064747,16.18705035971223,17.62589928057554,16.18705035971223,14.388489208633093,5.39568345323741,8.273381294964029,6.83453237410072,20.87628865979381,29.12371134020618,19.845360824742265,30.154639175257728,52.54237288135593,6.779661016949152,16.94915254237288,23.728813559322035,18
t,15.99099099099099,17.117117117117118,18.01801801801802,16.89189189189189,14.18918918918919,3.828828828828829,6.756756756756757,7.207207207207207,35.913978494623656,14.086021505376344,19.78494623655914,30.21505376344086,62.35294117647059,2.3529411764705883,11.764705882352942,23.529411764705884,26
r,13.27683615819209,15.536723163841808,17.51412429378531,15.819209039548022,13.27683615819209,7.344632768361582,9.6045197740113,7.627118644067797,30.026455026455025,19.97354497354497,27.38095238095238,22.619047619047617,46.96969696969697,4.545454545454545,19.696969696969695,28.78787878787879,24
a,13.592233009708737,16.181229773462782,17.79935275080906,16.181229773462782,13.915857605177992,7.119741100323624,8.737864077669903,6.472491909385113,27.664399092970523,22.33560090702948,22.222222222222225,27.77777777777778,49.18032786885246,3.278688524590164,24.59016393442623,22.950819672131146,10
i,14.754098360655739,15.98360655737705,17.62295081967213,15.98360655737705,14.754098360655739,6.147540983606557,8.60655737704918,6.147540983606557,20.294117647058822,29.705882352941178,19.411764705882355,30.58823529411765,50.0,7.407407407407407,20.37037037037037,22.22222222222222,18
n,16.867469879518072,17.269076305220885,18.473895582329316,16.06425702811245,14.056224899598394,3.21285140562249,7.228915662650603,6.827309236947791,26.345291479820627,23.654708520179373,29.14798206278027,20.85201793721973,56.36363636363636,5.454545454545454,12.727272727272727,25.454545454545453,22
e,14.814814814814815,17.094017094017094,17.94871794871795,15.384615384615385,13.105413105413106,5.698005698005698,8.547008547008547,7.407407407407407,29.13907284768212,20.86092715231788,30.684326710816777,19.315673289183223,50.72463768115942,2.898550724637681,18.840579710144926,27.536231884057973,14
d,13.988657844990549,16.257088846880908,18.147448015122873,16.068052930056712,14.366729678638942,6.805293005671078,8.506616257088847,5.8601134215500945,15.940902021772938,34.05909797822706,16.018662519440124,33.98133748055987,51.42857142857142,2.8571428571428568,23.809523809523807,21.904761904761905,13
s,12.574850299401197,14.570858283433134,17.964071856287426,14.171656686626747,12.375249500998004,8.183632734530939,11.976047904191617,8.183632734530939,23.772609819121445,26.22739018087855,23.772609819121445,26.22739018087855,35.1063829787234,2.127659574468085,29.78723404255319,32.97872340425532,25
O,14.067278287461773,16.20795107033639,18.04281345565749,15.902140672782874,13.761467889908255,6.422018348623853,8.868501529051986,6.727828746177369,25.179856115107913,24.820143884892087,24.700239808153476,25.299760191846524,49.23076923076923,3.076923076923077,23.076923076923077,24.615384615384617,0
h,17.901234567901234,18.209876543209877,19.1358024691358,16.666666666666664,16.049382716049383,2.7777777777777777,5.246913580246913,4.012345679012346,33.26885880077369,16.731141199226304,16.34429400386847,33.65570599613152,67.6056338028169,4.225352112676056,9.859154929577464,18.309859154929576,17
a,14.333333333333332,16.0,17.666666666666664,16.666666666666664,14.666666666666666,6.333333333333333,8.0,6.333333333333333,29.07488986784141,20.92511013215859,22.687224669603523,27.312775330396473,57.142857142857146,3.5714285714285716,17.857142857142858,21.42857142857143,10
r,13.953488372093023,15.614617940199336,18.272425249169437,15.614617940199336,14.285714285714286,6.644518272425249,9.30232558139535,6.312292358803987,20.24922118380062,29.750778816199375,25.233644859813083,24.766355140186914,46.875,4.6875,25.0,23.4375,24
d,15.169660678642714,16.56686626746507,18.36327345309381,15.568862275449101,14.171656686626747,5.389221556886228,8.383233532934131,6.387225548902196,14.96124031007752,35.03875968992248,15.193798449612403,34.8062015503876,54.54545454545455,3.0303030303030303,17.171717171717173,25.252525252525253,13
4,14.609053497942387,17.695473251028808,17.901234567901234,13.991769547325104,13.168724279835391,7.20164609053498,9.053497942386832,6.378600823045268,24.62686567164179,25.373134328358212,18.75,31.250000000000004,50.0,2.1739130434782608,19.565217391304348,28.26086956521739,4
dot,12.745098039215685,15.686274509803921,17.64705882352941,14.705882352941176,13.72549019607843,8.823529411764705,10.784313725490195,5.88235294117647,22.881355932203387,27.11864406779661,19.491525423728813,30.508474576271183,37.5,8.333333333333334,29.166666666666668,25.0,40
N,16.16766467065868,17.664670658682635,17.964071856287422,15.86826347305389,14.670658682634729,4.790419161676646,6.886227544910179,5.988023952095808,23.314606741573037,26.68539325842697,25.561797752808992,24.438202247191015,61.194029850746276,4.477611940298508,14.925373134328359,19.402985074626866,36
u,16.99604743083004,17.391304347826086,18.18181818181818,14.624505928853754,12.25296442687747,2.766798418972332,8.300395256916996,9.486166007905139,25.39473684210526,24.605263157894736,20.263157894736842,29.736842105263158,50.90909090909091,5.454545454545454,10.909090909090908,32.72727272727273,27
r,13.666666666666666,16.0,17.666666666666664,16.0,13.666666666666666,7.0,9.0,7.0,30.142857142857142,19.857142857142858,26.71428571428571,23.285714285714285,46.774193548387096,4.838709677419354,24.193548387096772,24.193548387096772,24
s,13.856812933025404,15.704387990762124,17.782909930715935,14.549653579676674,12.240184757505773,6.466512702078521,10.623556581986143,8.775981524249422,24.307304785894207,25.692695214105793,23.929471032745592,26.070528967254408,41.666666666666664,3.571428571428571,21.428571428571427,33.333333333333336,25
e,13.881748071979434,16.195372750642672,17.737789203084834,15.681233933161954,12.853470437017995,6.426735218508997,9.254498714652955,7.969151670951156,27.469135802469136,22.530864197530864,31.89300411522634,18.106995884773664,46.666666666666664,2.6666666666666665,22.666666666666664,28.0,14
r,15.053763440860214,16.487455197132615,17.921146953405017,15.412186379928315,12.903225806451612,5.017921146953405,8.960573476702509,8.243727598566307,21.306818181818183,28.69318181818182,27.13068181818182,22.869318181818183,47.45762711864407,5.084745762711864,18.64406779661017,28.813559322033896,24
y,15.730337078651685,16.629213483146067,17.97752808988764,16.629213483146067,13.258426966292134,3.595505617977528,7.640449438202247,8.539325842696629,20.863309352517984,29.136690647482013,27.967625899280574,22.032374100719423,55.0561797752809,3.370786516853933,14.606741573033709,26.966292134831463,30
R,13.968957871396896,15.74279379157428,18.181818181818183,16.186252771618626,15.077605321507761,7.095343680709535,8.647450110864746,5.099778270509978,25.03681885125184,24.96318114874816,25.405007363770252,24.59499263622975,52.22222222222222,4.444444444444445,25.555555555555557,17.77777777777778,37
O,13.680781758957654,15.309446254071661,17.589576547231268,15.960912052117262,13.680781758957654,6.840390879478827,9.446254071661237,7.49185667752443,24.39024390243902,25.60975609756097,26.829268292682926,23.17073170731707,48.275862068965516,3.4482758620689653,25.86206896551724,22.413793103448274,0
O,14.23841059602649,15.894039735099339,17.549668874172188,16.55629139072848,14.23841059602649,6.291390728476822,8.27814569536424,6.953642384105961,24.932249322493224,25.067750677506773,26.964769647696475,23.035230352303522,54.3859649122807,3.508771929824561,22.807017543859647,19.298245614035086,0
m,16.551724137931036,16.551724137931036,17.24137931034483,15.172413793103448,13.10344827586207,4.482758620689656,8.275862068965518,8.620689655172415,26.121794871794872,23.87820512820513,30.769230769230774,19.230769230769234,50.81967213114754,8.196721311475411,14.754098360655739,26.229508196721312,21
5,11.27946127946128,13.131313131313131,18.855218855218858,15.656565656565657,15.151515151515152,9.764309764309765,11.784511784511785,4.377104377104377,25.353107344632768,24.646892655367232,30.7909604519774,19.2090395480226,37.1900826446281,2.479338842975207,39.66942148760331,20.66115702479339,5
dot,13.492063492063492,15.873015873015872,16.666666666666664,14.285714285714285,13.492063492063492,8.73015873015873,10.317460317460316,7.142857142857142,22.727272727272727,27.272727272727273,28.57142857142857,21.428571428571427,45.833333333333336,8.333333333333334,29.166666666666668,16.666666666666668,40
R,14.536340852130325,15.789473684210526,18.796992481203006,17.042606516290725,15.789473684210526,5.764411027568922,7.769423558897243,4.511278195488721,25.869262865090402,24.130737134909594,27.12100139082058,22.878998609179416,55.294117647058826,3.5294117647058822,23.529411764705884,17.647058823529413,37
O,14.186851211072664,16.608996539792386,17.301038062283737,15.570934256055363,13.494809688581313,6.920415224913494,8.650519031141869,7.266435986159169,24.707602339181285,25.29239766081871,25.730994152046783,24.269005847953213,52.83018867924528,3.7735849056603774,22.641509433962263,20.754716981132077,0
O,13.607594936708862,15.822784810126583,17.721518987341774,14.873417721518988,12.974683544303799,7.278481012658228,10.126582278481013,7.59493670886076,25.0,25.0,26.129943502824858,23.870056497175142,45.762711864406775,3.389830508474576,27.11864406779661,23.728813559322035,0
f,13.062098501070665,15.63169164882227,17.987152034261243,17.34475374732334,16.05995717344754,8.137044967880087,7.7087794432548185,4.068522483940043,36.58536585365854,13.414634146341465,22.172949002217297,27.827050997782706,56.66666666666667,2.2222222222222223,27.77777777777778,13.333333333333334,15
h,18.0,18.857142857142858,18.857142857142858,17.428571428571427,16.285714285714285,2.2857142857142856,4.285714285714286,4.0,33.82867132867133,16.17132867132867,13.986013986013985,36.01398601398601,72.0,4.0,8.0,16.0,17
a,14.835164835164836,16.483516483516485,17.30769230769231,15.384615384615387,12.637362637362639,5.76923076923077,8.791208791208792,8.791208791208792,27.7027027027027,22.2972972972973,25.225225225225227,24.774774774774777,49.29577464788732,4.225352112676056,18.309859154929576,28.16901408450704,10
v,17.131474103585656,17.529880478087648,17.92828685258964,17.529880478087648,13.545816733067728,1.593625498007968,5.9760956175298805,8.764940239043824,25.476839237057224,24.52316076294278,25.613079019073574,24.386920980926433,62.745098039215684,3.9215686274509802,7.8431372549019605,25.49019607843137,28
e,14.325842696629215,16.57303370786517,17.97752808988764,15.168539325842698,12.921348314606742,6.179775280898877,9.269662921348315,7.584269662921349,27.171492204899778,22.828507795100226,28.173719376391983,21.826280623608017,47.142857142857146,2.857142857142857,21.42857142857143,28.571428571428573,14
a,13.105413105413106,15.384615384615385,17.94871794871795,15.954415954415955,13.675213675213676,7.407407407407407,9.686609686609687,6.837606837606838,24.42348008385744,25.576519916142555,24.42348008385744,25.576519916142555,44.927536231884055,2.898550724637681,27.536231884057973,24.63768115942029,10
t,15.918367346938776,17.142857142857142,18.367346938775512,15.918367346938776,13.46938775510204,3.8775510204081636,7.755102040816327,7.551020408163265,29.19776119402985,20.802238805970152,22.574626865671643,27.42537313432836,56.25000000000001,2.0833333333333335,14.583333333333334,27.083333333333336,26
r,14.0,15.333333333333332,17.666666666666664,16.333333333333332,14.0,6.0,9.0,7.666666666666666,23.846153846153847,26.153846153846157,26.76923076923077,23.230769230769234,50.87719298245614,5.263157894736842,17.543859649122805,26.31578947368421,24
e,13.766233766233764,16.363636363636363,17.92207792207792,15.324675324675324,13.246753246753245,7.012987012987012,9.35064935064935,7.012987012987012,27.167630057803468,22.832369942196532,31.695568400770714,18.304431599229286,46.666666666666664,2.6666666666666665,24.0,26.666666666666664,14
e,14.02116402116402,16.402116402116402,17.989417989417987,15.079365079365079,12.962962962962962,6.613756613756613,9.523809523809524,7.4074074074074066,27.300613496932517,22.699386503067487,29.038854805725972,20.961145194274028,45.945945945945944,2.7027027027027026,22.972972972972972,28.37837837837838,14
O,13.772455089820358,15.86826347305389,17.964071856287422,14.97005988023952,12.574850299401197,6.586826347305388,10.179640718562874,8.08383233532934,24.821002386634845,25.178997613365155,24.22434367541766,25.775656324582336,42.42424242424242,3.0303030303030303,24.242424242424242,30.303030303030305,0
n,17.62295081967213,18.442622950819672,18.0327868852459,16.393442622950822,14.754098360655739,2.8688524590163933,5.737704918032787,6.147540983606557,28.701594533029613,21.298405466970387,28.132118451025057,21.867881548974943,64.70588235294117,5.88235294117647,9.80392156862745,19.6078431372549,22
t,16.176470588235293,17.15686274509804,18.627450980392155,16.666666666666664,14.705882352941176,3.676470588235294,6.862745098039215,6.127450980392156,31.49425287356322,18.50574712643678,20.57471264367816,29.42528735632184,60.97560975609756,2.4390243902439024,14.634146341463413,21.95121951219512,26
O,13.907284768211921,15.894039735099339,17.880794701986755,15.894039735099339,13.245033112582782,6.291390728476822,9.271523178807948,7.6158940397351,25.350140056022408,24.649859943977592,24.649859943977592,25.350140056022408,46.66666666666667,3.3333333333333335,23.333333333333336,26.666666666666668,0
p,15.406162464985995,17.366946778711483,18.76750700280112,18.207282913165265,17.647058823529413,5.602240896358543,5.042016806722689,1.9607843137254903,34.862385321100916,15.137614678899084,33.39449541284404,16.605504587155963,69.86301369863013,2.73972602739726,19.17808219178082,8.21917808219178,23
O,13.623978201634879,15.53133514986376,17.438692098092645,16.348773841961854,13.623978201634879,6.811989100817439,8.991825613079019,7.629427792915532,23.690205011389523,26.309794988610477,24.943052391799544,25.056947608200456,50.746268656716424,2.985074626865672,20.895522388059703,25.373134328358212,0
f,13.636363636363637,15.8008658008658,18.614718614718615,17.532467532467532,16.666666666666668,7.359307359307359,7.359307359307359,3.0303030303030303,38.34033613445378,11.659663865546218,22.794117647058822,27.205882352941178,58.69565217391304,2.1739130434782608,27.173913043478258,11.956521739130434,15
i,14.695340501792115,16.487455197132615,17.921146953405017,16.129032258064516,15.412186379928315,6.451612903225806,7.885304659498208,5.017921146953405,16.666666666666664,33.33333333333333,19.362745098039216,30.637254901960784,54.09836065573771,6.557377049180328,19.672131147540984,19.672131147540984,18
t,16.166281755196305,17.321016166281755,18.706697459584294,16.628175519630485,15.011547344110854,3.926096997690531,6.697459584295612,5.542725173210162,32.075471698113205,17.92452830188679,21.27882599580713,28.72117400419287,62.068965517241374,2.2988505747126435,14.942528735632184,20.689655172413794,26
6,13.34841628959276,16.063348416289593,18.099547511312217,15.83710407239819,14.253393665158372,7.6923076923076925,9.049773755656108,5.656108597285068,25.785123966942148,24.214876033057852,24.958677685950413,25.041322314049587,48.83720930232558,2.3255813953488373,26.74418604651163,22.093023255813954,6
dot,12.612612612612613,16.216216216216218,17.117117117117118,16.216216216216218,14.414414414414415,9.00900900900901,9.00900900900901,5.405405405405405,19.444444444444443,30.555555555555554,26.38888888888889,23.61111111111111,44.0,8.0,28.0,20.0,40
b,17.45635910224439,18.204488778054863,18.453865336658353,16.957605985037407,15.46134663341646,2.743142144638404,5.236907730673317,5.486284289276808,32.97045101088647,17.02954898911353,15.629860031104199,34.3701399688958,70.8860759493671,2.5316455696202533,7.59493670886076,18.9873417721519,11
7,10.964912280701753,12.93859649122807,18.640350877192983,16.885964912280702,16.228070175438596,10.087719298245613,10.74561403508772,3.508771929824561,12.064676616915424,37.93532338308458,34.82587064676617,15.17412935323383,41.48936170212766,3.1914893617021276,40.42553191489362,14.893617021276595,7
dot,14.953271028037383,16.822429906542055,17.757009345794394,14.953271028037383,13.08411214953271,5.607476635514018,9.345794392523365,7.4766355140186915,24.675324675324674,25.324675324675326,25.974025974025974,24.025974025974026,44.0,8.0,20.0,28.0,40
1,13.73873873873874,16.89189189189189,17.56756756756757,14.63963963963964,13.513513513513514,8.333333333333334,9.234234234234235,6.081081081081082,29.39189189189189,20.60810810810811,24.774774774774777,25.225225225225227,50.0,4.878048780487805,26.829268292682926,18.29268292682927,1
dot,13.761467889908257,14.678899082568808,17.431192660550458,13.761467889908257,13.761467889908257,8.256880733944955,11.009174311926607,7.339449541284404,24.21875,25.78125,21.09375,28.90625,41.66666666666667,8.333333333333334,20.833333333333336,29.166666666666668,40
B,13.663366336633665,15.247524752475249,18.613861386138616,15.04950495049505,13.861386138613861,6.930693069306931,10.297029702970297,6.336633663366337,24.943181818181817,25.05681818181818,25.625,24.375,43.689320388349515,2.912621359223301,27.184466019417478,26.21359223300971,32
u,17.054263565891475,17.44186046511628,18.217054263565892,13.953488372093023,11.627906976744187,2.713178294573644,8.914728682170542,10.077519379844961,24.418604651162788,25.58139534883721,20.671834625322994,29.328165374677,48.214285714285715,5.357142857142858,10.714285714285715,35.714285714285715,27
